1.0652
1.0667
1.0647
1.073
1.0754
1.0641
1.0784
1.0632
1.055
1.0826
1.0586
1.0597
1.0606
1.0586
1.0774
1.0593
1.0585
1.0629
1.0601
1.0607
1.0633
1.0718
1.0604
1.0626
1.0536
1.0604
1.0615
1.0637
1.0637
1.0614
1.0612
1.067
1.0635
1.0694
1.0622
1.0723
1.0634
1.0601
1.0536
1.0646
1.0563
1.0566
1.108
1.0566
1.055
1.0537
1.0544
1.0582
1.0585
1.0536
1.0589
1.0465
1.0679
1
1.0471
1.055
1.0675
1.0714
1.065
1.0691
1.072
1.0673
1.0567
1.0425
1.0488
1.049
1.0937
1.08
1.0533
1.039
1.0823
1.05
1.086
1.0496
1.0708
1.0791
1.0779
1.081
1.0783
1.0822
1.0699
1.0616
1.0651
1.0632
1.0681
1.0678
1.0643
1.0611
1.0611
1.0748
1.0671
1.0673
1.0688
1.0634
1.0672
1.0672
1.0612
1.0649
1.0696
1.0628
1.1419
1.0641
1.0549
1.0566
1.0612
1.0568
1.0646
1.0585
1.0571
1.0631
1.0579
1.0566
1.0604
1.0469
1.0423
1.0566
1.0481
1.0553
1.0492
1.0775
1.0426
1.0549
1.0526
1.0476
1.0457
1.0654
1.4363
1.4436
1.0549
1.0566
1.0612
1.0568
1.0646
1.0585
1.0579
1.0631
1.0576
1.0566
1.0604
1.0469
1.0747
1.0681
1.0735
1.0687
1.0748
1.074
1.0741
1.0778
1.0626
1.0679
1.0574
1.0599
1.064
1.0629
1.0552
1.0572
1.0563
1.0608
1.059
1.0565
1.0573
1.0632
1.0609
1.0576
1.0564
1.0597
1.0623
1.0614
1.0589
1.0599
1.0682
1.0575
1.0551
1.0578
1.0645
1.0638
1.0663
1.0619
1.0603
1.056
